date,row_id,symbol,open,high,low,close,volume,prev_close,prev_volume,vol_ma60,prev_vol_ma60,ma5,ma50,ma100,ma200,ma400,ret_1d,ret_5d,ret_20d,intraday_range,intraday_return,next_open,gap_pct,close_vs_prev_close_ret,next_gap_pct,dist_ma5,dist_ma50,dist_ma100,dist_ma200,dist_ma400,rsi14,is_limitup_or_near,is_gap_volume_candidate,label_success,market_cap,year,pred_next_gap_pct,prob_tab,overnight_return,signal
2022-07-05,5095505,241840.KQ,19000.0,20200.0,18600.0,20000.0,299315.0,18600.0,373549.0,95529.25,95261.05,18320.0,23494.0,26686.0,29688.75,32353.125,0.07526881720430108,0.17302052785923755,-0.1836734693877551,0.08421052631578947,0.05263157894736842,20500.0,0.021505376344086002,0.07526881720430101,0.02499999999999991,0.09170305676855905,-0.14871882182684937,-0.2505433560668515,-0.32634415393036087,-0.3818216941949193,47.89473684203468,false,true,1,,2022,0.007789334,0.60740405,0.02499999999999991,1
2022-07-06,5324163,288980.KQ,3601.0,4251.0,3459.0,4252.0,36181328.0,3276.0,10234597.0,1856490.3666666667,1259583.6666666667,3013.0,2178.14,,,,0.2979242979242979,0.7172859450726979,1.048169556840077,0.21993890585948347,0.18078311580116635,4118.0,0.0992063492063493,0.297924297924298,-0.031514581373471295,0.4112180550945901,0.9521242895314352,,,,77.48592870515014,false,true,0,,2022,0.03694039,0.80801654,-0.031514581373471295,1
2022-07-06,5572695,348030.KQ,12150.0,15650.0,11950.0,15650.0,1055843.0,12050.0,477826.0,40189.566666666666,23162.916666666668,11920.0,14173.0,16074.5,18188.75,,0.2987551867219917,0.3788546255506608,0.08304498269896193,0.3045267489711934,0.2880658436213992,16850.0,0.008298755186721962,0.29875518672199175,0.07667731629392982,0.3129194630872483,0.10421223453044526,-0.026408286416373716,-0.13957803587382311,,65.17412935314303,false,true,1,,2022,0.061586305,0.80672276,0.07667731629392982,1
2022-07-07,5647266,372800.KQ,14050.0,16400.0,12600.0,13300.0,2334615.0,13300.0,1407983.0,110008.76666666666,71320.93333333333,11362.0,11732.0,13663.5,,,0.0,0.4409534127843987,0.11764705882352941,0.2704626334519573,-0.05338078291814947,13400.0,0.0563909774436091,0.0,0.007518796992481258,0.1705685618729098,0.13365155131264927,-0.02660372525341237,,,65.237020315924,false,true,1,,2022,0.016391268,0.63718957,0.007518796992481258,1
2022-07-07,5572696,348030.KQ,16850.0,18450.0,14850.0,15950.0,2007973.0,15650.0,1055843.0,73302.28333333334,40189.566666666666,12930.0,14151.0,16051.0,18163.5,,0.019169329073482427,0.463302752293578,0.10380622837370242,0.21364985163204747,-0.05341246290801187,15850.0,0.07667731629392982,0.019169329073482455,-0.006269592476489061,0.2335653518948182,0.127128824818034,-0.006292442838452428,-0.12186527926886337,,67.82178217812381,false,true,0,,2022,0.011860601,0.6112656,-0.006269592476489061,1
2022-07-08,4430361,148780.KQ,2080.0,2200.0,1986.0,2140.0,2771525.0,2000.0,3079210.0,394533.7833333333,348522.9,1857.6,8842.92,10902.96,12098.48,10133.19,0.07,0.25586854460093894,-0.8,0.10288461538461538,0.028846153846153848,2140.0,0.040000000000000036,0.07000000000000006,0.0,0.1520241171403962,-0.7579984891868297,-0.803723025673762,-0.8231182760148382,-0.7888128022863481,65.53672316297786,false,true,0,,2022,0.015175776,0.84729606,0.0,1
2022-07-08,5502338,323280.KQ,1771.0,1867.0,1762.0,1810.0,1160892.0,1753.0,1456811.0,460733.36666666664,445729.18333333335,1730.8,2702.54,2658.82,2592.51,2631.0175,0.032515687393040504,-0.06701030927835051,-0.3824633230979188,0.05928853754940711,0.0220214568040655,1853.0,0.01026811180832854,0.03251568739304056,0.02375690607734815,0.04575918650335109,-0.33025968163283426,-0.31924688395604073,-0.3018349013118561,-0.31205322655588563,23.72979214761419,false,true,1,,2022,0.010841279,0.62991387,0.02375690607734815,1
2022-07-11,4098928,115530.KQ,615.0,688.0,555.0,604.0,8465108.0,536.0,3868195.0,1397133.6333333333,1256048.5,477.2,620.74,707.04,753.52,776.76,0.12686567164179105,0.49504950495049505,-0.0397456279809221,0.216260162601626,-0.01788617886178862,563.0,0.1473880597014925,0.12686567164179108,-0.06788079470198671,0.26571668063704945,-0.02696781261075487,-0.14573432903371797,-0.19842870793077816,-0.22241104073330242,59.89717223434817,false,true,0,,2022,0.014423998,0.62474763,-0.06788079470198671,1
2022-07-11,5168112,256940.KQ,5810.0,6580.0,5810.0,6300.0,241625.0,5710.0,298585.0,37684.76666666667,33907.3,5441.0,6611.6,8057.5,10188.2,13498.225,0.10332749562171628,0.30030959752321984,0.022727272727272728,0.13253012048192772,0.08433734939759036,6300.0,0.017513134851138368,0.10332749562171628,0.0,0.1578753905532071,-0.047129287918204366,-0.21811976419484946,-0.38163758073064924,-0.5332719672401371,68.56617647023532,false,true,0,,2022,0.005071138,0.5951219,0.0,1
2022-07-12,2589837,051380.KQ,8600.0,9200.0,8575.0,8700.0,1106036.0,8500.0,2931400.0,480496.1,469832.2,7665.0,9997.0,10035.0,9459.75,7596.9375,0.023529411764705882,0.24285714285714285,-0.12781954887218044,0.07267441860465117,0.011627906976744186,8750.0,0.0117647058823529,0.0235294117647058,0.005747126436781658,0.13502935420743634,-0.12973892167650292,-0.13303437967115095,-0.08031396178545946,0.14519831181972997,43.689320388230755,false,true,1,,2022,0.008909295,0.60407776,0.005747126436781658,1
2022-07-12,4609704,187420.KQ,6170.0,7930.0,6000.0,6660.0,4732607.0,6100.0,661249.0,240852.55,162670.7,5778.0,5785.0,6159.9,7336.7,8107.7,0.09180327868852459,0.29571984435797666,0.06220095693779904,0.31280388978930307,0.07941653160453808,6720.0,0.011475409836065653,0.09180327868852456,0.009009009009008917,0.15264797507788153,0.15125324114088157,0.08118638289582636,-0.09223492851009307,-0.17855865411892402,67.73049645356446,false,true,1,,2022,0.01279314,0.56334686,0.009009009009008917,1
2022-07-13,4430364,148780.KQ,2930.0,3030.0,2200.0,2380.0,16894780.0,2870.0,4623365.0,791334.6,510067.11666666664,2374.0,8165.52,10626.26,11964.38,10102.865,-0.17073170731707318,0.37254901960784315,-0.762,0.2832764505119454,-0.18771331058020477,2440.0,0.020905923344947785,-0.1707317073170732,0.025210084033613356,0.002527379949452291,-0.7085305038748297,-0.7760265606149295,-0.8010761945040195,-0.7644232601346251,71.16935483820748,false,true,1,,2022,0.011827548,0.64028615,0.025210084033613356,1
2022-07-13,5690303,389030.KQ,5290.0,5290.0,4240.0,4240.0,12085148.0,4070.0,3075902.0,793046.45,591895.3,4120.6,3686.04,3661.76,,,0.04176904176904177,0.008803235783963836,0.1099476439790576,0.19848771266540643,-0.19848771266540643,4150.0,0.2997542997542997,0.041769041769041726,-0.021226415094339646,0.028976362665631195,0.1502859437228028,0.15791313466748225,,,56.00669736258514,false,true,0,,2022,0.041540075,0.6328975,-0.021226415094339646,1
2022-07-14,4430365,148780.KQ,2440.0,2450.0,2140.0,2210.0,3748540.0,2380.0,16894780.0,853770.8833333333,791334.6,2416.0,7943.72,10526.36,11918.43,10091.89,-0.07142857142857142,0.105,-0.7895238095238095,0.12704918032786885,-0.0942622950819672,2220.0,0.025210084033613356,-0.0714285714285714,0.004524886877828038,-0.08526490066225167,-0.7217928124354837,-0.7900508817862966,-0.8145728925705819,-0.7810122781758422,64.73384030375178,false,true,0,,2022,0.0077148103,0.6720264,0.004524886877828038,1
2022-07-14,2832394,058850.KS,2285.0,2485.0,2205.0,2260.0,11308642.0,2105.0,1611537.0,395213.01666666666,208216.25,2086.0,2183.8,2258.4,2388.7,2636.0625,0.07363420427553444,0.12718204488778054,0.08653846153846154,0.12253829321663019,-0.010940919037199124,2275.0,0.08551068883610458,0.07363420427553447,0.006637168141592875,0.0834132310642377,0.03489330524773315,0.000708466170740385,-0.05387867877925223,-0.14266069184626695,84.61538461310651,false,true,1,,2022,0.0055694273,0.5152725,0.006637168141592875,1
2022-07-18,5126684,249420.KS,48900.0,59000.0,48800.0,57500.0,10135914.0,47750.0,12041396.0,2783340.933333333,2734089.4,45850.0,39533.0,47897.0,35668.5,26105.875,0.20418848167539266,0.6220028208744711,0.6174402250351617,0.2085889570552147,0.17586912065439672,59300.0,0.02408376963350789,0.20418848167539272,0.03130434782608704,0.2540894220283534,0.4544810664508132,0.20049272397018592,0.6120666694702608,1.2025693450229116,85.43417366943429,false,true,1,,2022,0.02945721,0.68253285,0.03130434782608704,1
2022-07-18,786283,006220.KS,4750.0,6000.0,4725.0,5640.0,4920355.0,4620.0,1370527.0,193210.9,112556.76666666666,4638.0,5467.8,5888.0,6041.5,6268.0,0.22077922077922077,0.3146853146853147,-0.0035335689045936395,0.26842105263157895,0.18736842105263157,5690.0,0.02813852813852824,0.22077922077922074,0.00886524822695045,0.21604139715394566,0.031493470865796125,-0.04211956521739135,-0.06645700571050239,-0.10019144862795148,57.986111110829235,false,true,1,,2022,0.01854052,0.6022781,0.00886524822695045,1
2022-07-19,5324172,288980.KQ,6120.0,6120.0,6120.0,6120.0,36584.0,4710.0,21010737.0,3053620.65,3055908.183333333,4335.2,2501.96,,,,0.29936305732484075,0.6315649160223941,2.4151785714285716,0.0,0.0,0.0,0.2993630573248407,0.2993630573248407,-1.0,0.41169957556744796,1.4460822714991446,,,,81.53340256124238,false,true,0,,2022,0.05327994,0.8782723,-1.0,1
2022-07-19,1823722,030960.KQ,10000.0,12250.0,9100.0,12250.0,1100504.0,9440.0,1017558.0,127857.31666666667,110103.88333333333,8724.0,8611.2,9101.4,9581.5,11087.4,0.2976694915254237,0.6689373297002725,0.5030674846625767,0.315,0.225,12700.0,0.05932203389830515,0.29766949152542366,0.03673469387755102,0.40417239798257687,0.42256596060943874,0.3459467774188587,0.27850545321713716,0.10485776647365475,87.29198184550347,false,true,1,,2022,0.045208536,0.68031996,0.03673469387755102,1
2022-07-20,1823723,030960.KQ,12700.0,15000.0,11250.0,12250.0,3506506.0,12250.0,1100504.0,181728.65,127857.31666666667,9714.0,8658.0,9133.0,9586.25,11092.275,0.0,0.678082191780822,0.6554054054054054,0.2952755905511811,-0.03543307086614173,12050.0,0.03673469387755102,0.0,-0.01632653061224487,0.26106650195593994,0.4148764148764148,0.341289828095916,0.27787195201460424,0.104372186949927,89.73561430773618,false,true,0,,2022,0.010298053,0.55095047,-0.01632653061224487,1
2022-07-20,1924929,033200.KQ,8550.0,9600.0,8210.0,9140.0,6754027.0,7410.0,1218875.0,213415.26666666666,101284.3,6684.0,6025.2,6490.0,6876.55,8474.825,0.23346828609986506,0.6770642201834862,0.78515625,0.16257309941520467,0.06900584795321638,8800.0,0.15384615384615374,0.23346828609986514,-0.03719912472647702,0.367444643925793,0.5169620925446459,0.40832049306625584,0.32915488144491056,0.07848834636703406,93.25842696599874,false,true,0,,2022,0.023317976,0.548916,-0.03719912472647702,1
2022-07-21,1051281,009810.KS,7450.0,8700.0,7000.0,7250.0,2441102.0,7375.0,1130504.0,260379.61666666667,222592.1,6565.0,6874.1,8808.8,10176.65,6929.4625,-0.01694915254237288,0.1885245901639344,0.45582329317269077,0.22818791946308725,-0.026845637583892617,7125.0,0.01016949152542379,-0.016949152542372836,-0.017241379310344862,0.10434120335110442,0.05468352220654338,-0.1769594042321314,-0.2875848142561648,0.04625719527308214,70.37037037007846,false,true,0,,2022,0.007883931,0.58143455,-0.017241379310344862,1
2022-07-21,951159,008500.KS,5418.0,6046.0,5232.0,5988.0,70705.0,5232.0,84765.0,25985.416666666668,25335.166666666668,5092.6,4865.56,5465.2,6182.535,5148.7575,0.1444954128440367,0.2874650612771447,0.4756037456875308,0.15023994093761536,0.10520487264673312,6104.0,0.03555045871559637,0.14449541284403677,0.019372077488309936,0.17582374425637193,0.2306908146235993,0.09565981116885025,-0.03146524847817278,0.16299903423301654,78.10534591151986,false,true,1,,2022,0.008230808,0.5185073,0.019372077488309936,1
2022-07-25,260872,001570.KS,5560.0,7170.0,5550.0,7170.0,24705853.0,5520.0,5055042.0,1437655.4666666666,1029081.9666666667,5658.0,4934.1,4752.5,4855.125,5094.9125,0.29891304347826086,0.4086444007858546,0.3657142857142857,0.29136690647482016,0.289568345323741,7460.0,0.007246376811594235,0.298913043478261,0.04044630404463034,0.26723223753976666,0.45315255061713366,0.5086796422935298,0.47678998995906396,0.4072861899002189,91.44295301970463,false,true,1,,2022,0.04369761,0.80672073,0.04044630404463034,1
2022-07-26,5566907,347740.KQ,6500.0,6500.0,6500.0,6500.0,74381.0,5000.0,2106804.0,588198.75,587999.1333333333,5552.6,4201.14,4577.67,4629.625,5176.2925,0.3,0.21495327102803738,0.8635321100917431,0.0,0.0,7940.0,0.30000000000000004,0.30000000000000004,0.22153846153846146,0.17062277131433912,0.5471990935793616,0.4199363431614773,0.40400140400140394,0.25572501940336645,81.24999999976302,false,true,1,,2022,0.13992617,0.79918236,0.22153846153846146,1
2022-07-26,260873,001570.KS,7460.0,9320.0,7440.0,9320.0,59245347.0,7170.0,24705853.0,2401569.683333333,1437655.4666666666,6490.0,5030.8,4799.7,4876.95,5104.6125,0.299860529986053,0.8062015503875969,0.7518796992481203,0.2520107238605898,0.24932975871313673,9210.0,0.04044630404463034,0.29986052998605306,-0.011802575107296098,0.4360554699537751,0.852588057565397,0.941788028418443,0.9110304596110275,0.8257997056583628,94.86921529148327,false,true,0,,2022,0.038608026,0.7761927,-0.011802575107296098,1
2022-07-27,4430374,148780.KQ,3105.0,3105.0,3105.0,3105.0,462964.0,2390.0,12846825.0,1540096.4166666667,1532415.9166666667,2691.0,6271.02,9758.51,11500.005,10012.4275,0.29916317991631797,0.059726962457337884,0.7642045454545454,0.0,0.0,3150.0,0.2991631799163179,0.2991631799163179,0.01449275362318847,0.15384615384615374,-0.5048652372341342,-0.6818161789043614,-0.7300001173912534,-0.6898853949254564,65.67375886498739,false,true,1,,2022,0.10818969,0.7931452,0.01449275362318847,1
2022-07-29,5494606,322000.KS,46000.0,52800.0,46000.0,50500.0,4099346.0,40800.0,1895342.0,474117.0833333333,406528.51666666666,39010.0,32919.0,27882.5,24908.25,28873.25,0.23774509803921567,0.6134185303514377,0.40668523676880225,0.14782608695652175,0.09782608695652174,49600.0,0.12745098039215685,0.23774509803921573,-0.017821782178217838,0.2945398615739554,0.5340684710957198,0.8111718820048417,1.0274407073961438,0.7490237503571644,82.4652777777377,false,true,0,,2022,0.021948833,0.693593,-0.017821782178217838,1
2022-07-29,2930737,064240.KQ,4000.0,4235.0,3725.0,3880.0,640729.0,3950.0,1001015.0,253920.25,244198.26666666666,3664.0,3548.6,3429.6,3548.525,3351.475,-0.017721518987341773,0.09915014164305949,0.06301369863013699,0.1275,-0.03,3900.0,0.012658227848101333,-0.017721518987341756,0.005154639175257714,0.058951965065502154,0.09338894211801829,0.13132726848612086,0.09341205148618092,0.15769922198435027,65.60846560749363,false,true,1,,2022,0.005172219,0.5366275,0.005154639175257714,1
2022-08-01,4182285,123330.KQ,4360.0,5620.0,4320.0,5620.0,3439182.0,4325.0,526958.0,114218.3,58873.03333333333,4512.0,4462.9,5225.75,5555.925,6024.475,0.2994219653179191,0.3945409429280397,0.4946808510638298,0.2981651376146789,0.2889908256880734,5650.0,0.008092485549132888,0.2994219653179191,0.005338078291814874,0.24556737588652489,0.259270877680432,0.07544371621298374,0.011532733073250645,-0.06713863033708334,85.93749999953003,false,true,1,,2022,0.048943803,0.78336036,0.005338078291814874,1
2022-08-01,2113910,036710.KQ,4670.0,5020.0,4380.0,4450.0,9091607.0,3980.0,792373.0,364358.8333333333,242162.65,3994.0,4273.1,4884.2,4649.275,3750.45,0.11809045226130653,0.16339869281045752,0.22252747252747251,0.13704496788008566,-0.047109207708779445,4635.0,0.1733668341708543,0.11809045226130643,0.04157303370786525,0.11417125688532792,0.04139851629964175,-0.08889889848900534,-0.04286152142000632,0.18652428375261643,83.87096774085327,false,true,1,,2022,0.010269904,0.51620567,0.04157303370786525,1
2022-08-02,4182286,123330.KQ,5650.0,6840.0,5020.0,5020.0,4208595.0,5620.0,3439182.0,183271.46666666667,114218.3,4713.0,4452.7,5222.25,5554.525,6027.3375,-0.10676156583629894,0.2503113325031133,0.28061224489795916,0.32212389380530976,-0.11150442477876106,5080.0,0.005338078291814874,-0.10676156583629892,0.01195219123505975,0.06513897729683849,0.12740584364542862,-0.03872851740150318,-0.09623235110112915,-0.1671281059008226,68.83116883085596,false,true,1,,2022,0.006723262,0.6043738,0.01195219123505975,1
2022-08-03,4182287,123330.KQ,5080.0,5880.0,5050.0,5200.0,3343637.0,5020.0,4208595.0,237884.58333333334,183271.46666666667,4949.0,4446.9,5219.75,5552.725,6030.5125,0.035856573705179286,0.2935323383084577,0.31645569620253167,0.16338582677165353,0.023622047244094488,5230.0,0.01195219123505975,0.03585657370517925,0.005769230769230749,0.0507173166296222,0.1693539319525963,-0.003783706116193275,-0.06352286489966641,-0.13771839458089175,69.7160883277678,false,true,1,,2022,0.0053571905,0.50682807,0.005769230769230749,1
2022-08-04,5196500,263050.KQ,4965.0,5950.0,4875.0,5750.0,10274118.0,4900.0,3298580.0,621225.3,451115.5333333333,4981.0,6394.12,8046.65,10726.485,16460.8775,0.17346938775510204,0.17227319062181448,-0.08146964856230032,0.21651560926485397,0.1581067472306143,5660.0,0.013265306122449028,0.17346938775510212,-0.01565217391304352,0.15438666934350542,-0.10073630147698198,-0.28541691262823654,-0.46394368705125677,-0.6506869090059142,43.52409638535864,false,true,0,,2022,0.005068899,0.5935504,-0.01565217391304352,1
2022-08-05,5309489,284620.KQ,7410.0,8520.0,7160.0,7690.0,609133.0,7270.0,464146.0,68370.58333333333,58729.98333333333,6884.0,9195.88,10585.87,11131.27,14411.92,0.0577716643741403,0.13088235294117648,-0.17780391318293595,0.18353576248313092,0.037786774628879895,7690.0,0.01925722145804687,0.057771664374140386,0.0,0.11708309122603144,-0.16375594287876738,-0.27355994358517544,-0.3091534029809716,-0.4664139129276321,36.609974055776156,false,true,0,,2022,0.012492785,0.63058555,0.0,1
2022-08-05,5504051,323350.KQ,57400.0,57400.0,57400.0,57400.0,1.0,50000.0,188.0,20.1,20.1,52270.0,55707.0,59839.5,67590.25,57044.5,0.148,0.06296296296296296,0.06296296296296296,0.0,0.0,51900.0,0.1479999999999999,0.1479999999999999,-0.09581881533101044,0.09814425100440016,0.03039115371497303,-0.04076738609112707,-0.15076508815990475,0.006231976790049831,53.25581395345369,false,true,0,,2022,0.024066145,0.53681135,-0.09581881533101044,1
2022-08-08,3899448,101390.KQ,5380.0,5910.0,5240.0,5410.0,261055.0,5190.0,75221.0,28380.85,24836.5,4975.0,5205.7,6087.65,6517.215,9971.8025,0.04238921001926782,0.16594827586206898,0.11088295687885011,0.12453531598513011,0.0055762081784386614,5440.0,0.03660886319845846,0.042389210019267765,0.005545286506469571,0.08743718592964833,0.03924544249572581,-0.11131553226614532,-0.169890819928451,-0.4574702016009643,70.39999999921152,false,true,1,,2022,0.0055550607,0.5073905,0.005545286506469571,1
2022-08-09,926279,008110.KS,12400.0,14650.0,12300.0,14650.0,6045733.0,11300.0,4047140.0,831393.6333333333,731051.6833333333,11290.0,7808.4,8148.1,8545.1,7750.725,0.29646017699115046,0.4577114427860697,1.3667205169628434,0.18951612903225806,0.1814516129032258,15700.0,0.09734513274336276,0.29646017699115035,0.07167235494880542,0.2976085031000886,0.8761846216894627,0.797965169794185,0.7144328328515757,0.8901457605578833,81.72147001923172,false,true,1,,2022,0.044825763,0.72504187,0.07167235494880542,1
2022-08-11,2731301,054220.KQ,1860.0,1944.0,1852.0,1904.0,1231356.0,1845.0,2927019.0,874310.7,853788.1,1841.6,3334.06,3909.03,4196.515,4340.2575,0.03197831978319783,0.05251520176893311,-0.1842330762639246,0.04946236559139785,0.023655913978494623,1928.0,0.008130081300812941,0.03197831978319776,0.012605042016806678,0.03388357949609033,-0.42892449446020764,-0.5129226432132781,-0.5462901955551214,-0.5613163504699894,44.3396226403382,false,true,1,,2022,0.0084474115,0.6366946,0.012605042016806678,1
2022-08-18,1281076,013990.KQ,3420.0,4420.0,3340.0,4420.0,10159427.0,3400.0,7210748.0,453898.3333333333,287387.43333333335,3507.0,3096.8,3713.15,4292.9,4642.1,0.3,0.4258064516129032,0.4684385382059801,0.3157894736842105,0.29239766081871343,4675.0,0.00588235294117645,0.30000000000000004,0.05769230769230771,0.2603364699173083,0.4272797726685611,0.19036397667748406,0.029607025553821442,-0.0478447254475346,91.35802469056851,false,true,1,,2022,0.0468904,0.80234367,0.05769230769230771,1
2022-08-18,3062063,067010.KQ,4765.0,5130.0,4545.0,4685.0,1311914.0,4680.0,2407478.0,523151.61666666664,502045.4,4481.0,4129.2,4430.75,5051.375,5833.3875,0.0010683760683760685,0.13027744270205066,-0.029015544041450778,0.12277019937040923,-0.016789087093389297,4670.0,0.018162393162393098,0.0010683760683760646,-0.0032017075773745907,0.045525552332068786,0.1346023442797637,0.057383061558426984,-0.07252975674939988,-0.19686460054299493,56.22317596498959,false,true,0,,2022,0.0061410638,0.5314097,-0.0032017075773745907,1
2022-08-19,926286,008110.KS,15400.0,18750.0,14850.0,18750.0,11525541.0,14450.0,5341253.0,1299036.75,1107204.3333333333,14930.0,8724.2,8488.6,8799.2,7929.1625,0.2975778546712803,0.34408602150537637,1.1067415730337078,0.2532467532467532,0.21753246753246752,18800.0,0.0657439446366781,0.2975778546712802,0.002666666666666595,0.25586068318821176,1.1491941954563165,1.2088448036189714,1.130875534139467,1.3646885783965201,88.70967741925469,false,true,0,,2022,0.016649941,0.7064567,0.002666666666666595,1
2022-08-19,2606466,051780.KQ,4753.0,5341.0,4647.0,4745.0,1172288.0,4726.0,3222188.0,126849.8,109136.73333333334,4584.0,4603.54,5056.58,5026.82,5154.75,0.004020313161235718,0.0577351761034329,0.041255211762124204,0.14601304439301493,-0.001683147485798443,4753.0,0.005713076597545497,0.0040203131612357446,0.0016859852476289738,0.0351221640488657,0.030728526308015036,-0.06161872253578504,-0.056063276584401245,-0.07948979096949416,69.35724962485651,false,true,0,,2022,0.006401142,0.53284717,0.0016859852476289738,1
2022-08-24,4621632,189330.KQ,14853.0,17718.0,14809.0,16352.0,2333851.0,13751.0,665251.0,67837.3,29219.816666666666,12579.0,11802.4,14403.36,21003.22,26186.2925,0.18914988000872665,0.42141863699582754,0.43804414739248965,0.19585268969231806,0.10092237258466304,16704.0,0.08013962620900306,0.18914988000872657,0.021526418786692814,0.2999443516972733,0.3854809191350912,0.1352906544028616,-0.2214527105843771,-0.3755511590653774,78.10630854293042,false,true,1,,2022,0.0079354085,0.6010616,0.021526418786692814,1
2022-08-25,5037217,234300.KQ,5960.0,6330.0,5170.0,5250.0,13987796.0,5170.0,824357.0,323423.9,91300.45,4517.0,4022.5,4253.85,4445.955,5322.835,0.015473887814313346,0.24113475177304963,0.32575757575757575,0.19463087248322147,-0.11912751677852348,5270.0,0.15280464216634426,0.015473887814313247,0.003809523809523707,0.16227584680097418,0.30515848353014285,0.23417609929828265,0.18084865906200132,-0.013683497609826345,77.13498622530034,false,true,0,,2022,0.0050715543,0.51511854,0.003809523809523707,1
2022-08-26,2703641,053690.KS,13950.0,17900.0,13800.0,17900.0,9912584.0,13800.0,4078572.0,647694.1166666667,483101.23333333334,14080.0,11770.2,12303.1,12212.8,11740.95,0.2971014492753623,0.32592592592592595,0.5364806866952789,0.2939068100358423,0.2831541218637993,18900.0,0.010869565217391353,0.2971014492753623,0.05586592178770955,0.2713068181818181,0.5207897911675248,0.4549178662288367,0.4656753570024892,0.524578505146517,86.20689655158542,false,true,1,,2022,0.05122565,0.8146684,0.05586592178770955,1
2022-08-26,2944880,064520.KQ,4845.0,5200.0,4675.0,4685.0,445736.0,4800.0,1009149.0,110817.9,103388.96666666666,4465.0,6540.7,6770.35,6885.175,6942.5875,-0.023958333333333335,-0.0198744769874477,-0.33071428571428574,0.10835913312693499,-0.033023735810113516,4400.0,0.009374999999999911,-0.023958333333333304,-0.060832443970117445,0.04927211646136609,-0.28371581023437853,-0.30801214117438536,-0.3195525168205602,-0.3251795530124755,17.069701280159606,false,true,0,,2022,0.009821578,0.5580085,-0.060832443970117445,1
2022-08-30,3257470,074610.KS,31700.0,35300.0,30700.0,31850.0,574913.0,31500.0,913662.0,68571.33333333333,59525.98333333333,29730.0,30460.0,34033.0,36206.75,38033.625,0.011111111111111112,0.12943262411347517,0.0015723270440251573,0.14511041009463724,0.00473186119873817,32300.0,0.006349206349206327,0.011111111111111072,0.014128728414442682,0.07130844265052128,0.04563361785948783,-0.06414362530485118,-0.12032977276336598,-0.16258310902523754,50.99337748334916,false,true,1,,2022,0.0068057473,0.5388487,0.014128728414442682,1
2022-08-31,4753247,204620.KQ,2334.0,2616.0,2264.0,2295.0,7134006.0,2243.0,5451040.0,363441.86666666664,248419.36666666667,2185.8,2148.08,2377.93,2551.075,2781.7,0.0231832367365136,0.10019175455417066,0.08408124704770903,0.15081405312767782,-0.016709511568123392,2343.0,0.04057066428889877,0.02318323673651368,0.020915032679738488,0.049958825144111874,0.06839596290640948,-0.034874870160181315,-0.10037925188400965,-0.17496494949131824,65.50458715428061,false,true,1,,2022,0.006710437,0.5436161,0.020915032679738488,1
2022-09-01,3910200,101670.KQ,2895.0,3575.0,2895.0,3550.0,6075264.0,2750.0,1200014.0,354991.25,256206.25,2788.0,2178.1,2063.05,1780.15,1746.7625,0.2909090909090909,0.5236051502145923,0.5673289183222958,0.23488773747841105,0.22625215889464595,3800.0,0.052727272727272734,0.290909090909091,0.07042253521126751,0.2733142037302725,0.6298608879298473,0.720753253677807,0.9942139707328033,1.032331241367959,84.49197860899311,false,true,1,,2022,0.030090101,0.787244,0.07042253521126751,1
2022-09-01,5407616,302550.KQ,3170.0,3860.0,3060.0,3420.0,18024135.0,3150.0,11062790.0,627459.5,329071.3333333333,2904.0,2717.6,3318.3,4061.45,4732.25,0.08571428571428572,0.25735294117647056,0.1958041958041958,0.25236593059936907,0.07886435331230283,3380.0,0.006349206349206327,0.08571428571428563,-0.011695906432748537,0.1776859504132231,0.2584633500147189,0.030648223487930615,-0.15793620504992056,-0.2772993819007872,73.54838709610989,false,true,0,,2022,0.005876327,0.527739,-0.011695906432748537,1
2022-09-02,3910201,101670.KQ,3800.0,4615.0,3705.0,4615.0,7410891.0,3550.0,6075264.0,476500.0,354991.25,3221.0,2233.6,2088.85,1795.35,1754.875,0.3,0.8836734693877552,1.0330396475770924,0.2394736842105263,0.21447368421052632,5990.0,0.07042253521126751,0.30000000000000004,0.2979414951245938,0.4327848494256441,1.0661712034383957,1.2093496421475933,1.570529423232239,1.6298169385283852,90.06849315025309,false,true,1,,2022,0.029243257,0.7203675,0.2979414951245938,1
2022-09-02,5001578,227950.KQ,1215.0,1280.0,1135.0,1175.0,1856431.0,1205.0,5929575.0,970435.0166666667,953282.0666666667,1122.0,1334.48,1443.84,1580.12,1899.86,-0.024896265560165973,0.044444444444444446,-0.13602941176470587,0.11934156378600823,-0.03292181069958848,1155.0,0.008298755186721962,-0.024896265560165998,-0.017021276595744705,0.04723707664884125,-0.11950722378754275,-0.18619791666666663,-0.2563855909677746,-0.38153337614350524,40.16282225161156,false,true,0,,2022,0.0069855223,0.52513134,-0.017021276595744705,1
2022-09-05,3910202,101670.KQ,5990.0,5990.0,5990.0,5990.0,416359.0,4615.0,7410891.0,480969.1,476500.0,3898.0,2316.2,2128.75,1817.3,1766.4125,0.2979414951245937,1.2994241842610366,1.6445916114790287,0.0,0.0,6780.0,0.2979414951245938,0.2979414951245938,0.1318864774624373,0.5366854797331966,1.5861324583369312,1.8138578978273636,2.296098607824795,2.391053901622639,93.90386869840219,false,true,1,,2022,0.18656532,0.87244415,0.1318864774624373,1
